,genre,duration_ms,danceability,energy,key,age,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,cluster
57,jazz organ,312414.2532188841,0.5719742489270386,0.5058124463519312,4.8626609442060085,54.806561232288786,-11.952261802575107,0.052152789699570816,0.6087450643776824,0.45438029163090127,0.18442618025751076,0.6241420600858368,115.5217124463519,3.92274678111588,1
58,classical piano trio,472165.3,0.30195999999999995,0.06561900000000001,3.4,34.1709589041096,-24.6828,0.04571,0.9761000000000001,0.6234900000000001,0.11433000000000001,0.18139999999999998,91.98129999999999,3.8,0
59,sanfona,196641.05263157896,0.5828421052631578,0.7315,4.947368421052632,27.92119682768565,-6.791184210526316,0.04617631578947368,0.4341134210526316,0.022858906315789473,0.23924473684210523,0.8373684210526315,141.05055263157897,4.0,3
60,new wave of glam metal,237385.64285714287,0.4805714285714286,0.8791428571428571,5.357142857142857,11.391780821917807,-4.151857142857143,0.061764285714285716,0.03249104928571429,0.010600863571428571,0.2395857142857143,0.4947428571428571,120.0655,4.0,4
61,bisaya indie,263130.5,0.485,0.6635,5.0,7.573972602739726,-6.7725,0.04745,0.1678,0.0002195,0.0904,0.5335,80.2225,4.0,4
62,vintage hawaiian,172849.41379310345,0.5887586206896551,0.23571724137931033,4.482758620689655,33.74681152574398,-16.70651724137931,0.06249655172413792,0.978793103448276,0.7186258620689656,0.14658620689655175,0.5207586206896552,122.32441379310346,3.8275862068965516,1
63,finnish doom metal,317141.4,0.3504,0.667,4.8,13.092602739726027,-6.3982,0.037040000000000003,0.00092388,0.27968859999999995,0.17428,0.17964,146.6686,4.0,4
64,finnish modern jazz,172090.0,0.5882499999999999,0.4640625,4.25,10.210616438356166,-8.950624999999999,0.0855375,0.460275,0.028376056874999996,0.15626875,0.50525,127.66062500000001,3.875,3
65,irish neo-traditional,262596.1666666667,0.5361666666666667,0.4566666666666667,5.833333333333333,13.965753424657535,-11.286333333333333,0.052616666666666666,0.5350833333333332,0.25281925,0.22316666666666665,0.47866666666666663,116.78566666666666,4.0,2
66,german indie rock,226411.05263157896,0.5592105263157895,0.7091578947368421,5.7894736842105265,14.848449891852917,-6.3145263157894735,0.04215789473684211,0.0816827894736842,0.0324366094736842,0.23035789473684212,0.5713684210526316,131.19289473684213,4.0,4
67,indiana hip hop,195498.0,0.70475,0.7300000000000001,3.25,6.446575342465754,-6.964,0.26575,0.13037500000000002,0.0,0.35175,0.61675,90.22825,4.0,6
68,classic bollywood,270887.36610767874,0.5117358340688435,0.44173198587819934,5.408031774051191,52.587026321199055,-11.05421376875552,0.08619467784642545,0.7976012181818188,0.17121384538481915,0.22897983230361876,0.6513448455428069,112.63821244483671,3.764695498676081,1
69,classic italian pop,236991.21913805697,0.5314425371317265,0.5374796201607012,5.037496956415875,35.10161201556984,-9.95015607499391,0.05125975164353544,0.42759273703433154,0.028716955269052834,0.20516476747017287,0.5182151205259311,118.54885682980279,3.8923788653518385,3
70,dutch indie,225941.04484304934,0.5488744394618833,0.5899547085201794,5.331838565022421,22.02234781006204,-8.766748878923767,0.05490044843049327,0.3042128206278028,0.03788955139013452,0.21377399103139014,0.5048354260089686,122.58186995515696,3.883408071748879,3
71,cocuk sarkilari,178225.14516129033,0.6057741935483872,0.2922354838709678,5.645161290322581,13.436721166593017,-14.857241935483868,0.15664838709677417,0.698498387096774,0.05196784354838709,0.1622516129032258,0.5264645161290323,117.1805,3.7096774193548385,2
72,french punk,193592.09345794393,0.5027009345794393,0.8595607476635514,5.672897196261682,28.27694277301242,-6.030710280373831,0.10821028037383179,0.13510165700934582,0.012737144205607476,0.34048504672897195,0.5771299065420561,130.30217757009342,3.97196261682243,4
73,cumbia sonidera,219241.55031446542,0.6833474842767295,0.596690251572327,5.377358490566038,22.72933574567072,-8.161874213836478,0.054482547169811324,0.31203029874213833,0.02574429014150944,0.1638820754716981,0.7889015723270439,120.14803459119496,3.9654088050314464,3
74,boy band,235034.6581967213,0.6209295081967212,0.6649906557377048,5.469672131147541,18.07307657758815,-7.106247540983609,0.05343090163934426,0.17715765434426234,0.0012364374508196721,0.17094516393442627,0.5720098360655739,118.29777622950823,3.9647540983606557,3
75,detske pesnicky,215868.9254385965,0.6351184210526315,0.4592890350877192,4.048245614035087,26.646767603941363,-10.106197368421052,0.14501271929824563,0.4231468289473684,0.016600316798245616,0.1669969298245614,0.6550526315789473,120.6804298245614,3.8728070175438596,3
76,electro jazz,283493.2049180328,0.7251147540983607,0.5785549180327868,5.131147540983607,18.323714349876486,-11.010147540983606,0.06216639344262295,0.31220691803278694,0.36251935401639346,0.18609016393442626,0.6001139344262295,114.54697540983605,3.9836065573770494,7
77,hip hop cubano,259058.12121212122,0.7703939393939394,0.6761515151515152,5.2727272727272725,18.354171855541715,-8.207848484848483,0.2663939393939394,0.2943175757575758,0.02745750363636363,0.16721818181818177,0.7599999999999999,105.51760606060606,4.0,6
78,classic eurovision,183124.6923076923,0.5297692307692307,0.4380769230769231,4.641025641025641,39.467931155602386,-10.470743589743591,0.042753846153846156,0.5177846153846153,0.0008397502564102563,0.19008717948717946,0.5848461538461538,118.75766666666664,3.871794871794872,3
79,a cappella,222549.23711340205,0.5507731958762886,0.34171639175257734,5.360824742268041,31.016438356164382,-13.499371134020619,0.08189690721649484,0.6315827835051546,0.014097277319587629,0.1821237113402062,0.5082298969072164,115.2352474226804,3.865979381443299,2
80,greek clarinet,202432.0625,0.45403125000000005,0.4518531250000001,5.328125,65.3496147260274,-9.701671874999999,0.047690625,0.8861249999999999,0.5278229875,0.19526875000000002,0.67425,108.98931250000001,3.5,1
81,histoire pour enfants,134398.58333333334,0.7069166666666665,0.26975,3.0,46.14155251141552,-11.436250000000001,0.6158333333333333,0.8296666666666668,7.291666666666667e-07,0.12240000000000001,0.4871666666666666,99.60533333333335,4.083333333333333,1
82,dhrupad,784840.0,0.485,0.18751400000000001,2.6,38.43561643835617,-17.43,0.07942,0.9225999999999999,0.43842,0.24830000000000002,0.382,113.87840000000001,4.4,0
83,pinoy edm,211182.0,0.825,0.837,11.0,2.723287671232877,-4.397,0.213,0.153,0.0,0.21,0.767,120.737,4.0,6
84,lesotho traditional,203027.0,0.704,0.523,0.0,22.224657534246575,-14.948,0.0887,0.0388,0.0,0.0757,0.806,140.972,4.0,6
85,spanish experimental,387440.0,0.653,0.593,0.0,34.93972602739726,-9.226,0.026,0.135,0.669,0.191,0.884,132.268,4.0,7
86,spirituals,216927.88515406163,0.4172302521008404,0.23899994397759108,5.34453781512605,62.692836038525016,-14.461425770308123,0.06901596638655462,0.8560663025210081,0.050555815826330515,0.2029610644257703,0.40962128851540625,109.84485994397758,3.574229691876751,1
87,mellow gold,240050.31966710917,0.5293447870928216,0.5347374700296128,5.077402226079853,41.32911584875466,-11.007584907587052,0.045485908301848225,0.3749433524052892,0.05152889846778309,0.21726514346982548,0.5565841774737056,119.56394250995606,3.9132033084856532,3
88,jazz piano,261180.78428093647,0.548395795508839,0.3136266531294793,4.747969421882465,65.8363128235668,-14.885228619206885,0.05764787386526517,0.8262820814620166,0.48104719530578127,0.18901041567128524,0.508815575728619,112.56579359770667,3.90157668418538,1
89,heartland rock,250334.61613175675,0.5303399493243244,0.6075786858108106,5.274070945945946,38.7466748426509,-10.236848395270272,0.04412309966216216,0.2527801192567568,0.03498890679054052,0.24605595439189187,0.5889875844594595,122.63333530405406,3.9455236486486487,3
90,electropop,218636.1395928542,0.6258039052762775,0.6764476526796841,5.537598670544246,8.223504504555779,-6.271749065226421,0.07069322808475281,0.2085497232737848,0.045851817158288316,0.1836324054840049,0.4790725384295803,120.5518475280432,3.9696717906107186,3
91,world worship,288850.63893653516,0.43916938250428816,0.4828509691252144,5.067753001715266,18.330508235625835,-10.030971698113209,0.04472607204116638,0.39929410909090907,0.009865589433962266,0.3275539451114922,0.32050437392795883,119.60839879931387,3.899656946826758,3
92,reggae maghreb,283735.32352941175,0.7129117647058825,0.7176470588235295,5.323529411764706,20.026913779210314,-7.113941176470589,0.08973235294117649,0.2634735294117647,0.0001500811764705882,0.1257470588235294,0.7314117647058824,117.94235294117645,3.8823529411764706,3
93,polish contemporary classical,390347.71428571426,0.20645714285714287,0.10745857142857143,6.5,26.28180039138943,-23.023,0.042021428571428564,0.8140714285714286,0.6424635,0.14875714285714287,0.12194285714285714,110.73300000000002,3.2857142857142856,0
94,latvian rock,229341.18721461188,0.5535068493150684,0.6048045662100456,4.863013698630137,19.692612747857634,-9.086264840182647,0.04593561643835617,0.22785591415525117,0.024760963652968034,0.16250639269406392,0.49095296803652966,120.80717808219177,3.9360730593607305,3
95,vintage italian soundtrack,173288.92840646653,0.33669861431870673,0.3124952563510393,5.087759815242494,45.41222436647789,-15.403249422632795,0.04743418013856812,0.7365450669745958,0.6358993910161662,0.14767829099307161,0.2709951501154734,104.23794226327945,3.739030023094688,0
96,volkspop,217771.98039215687,0.6780588235294118,0.5914901960784313,4.921568627450981,14.042976094547411,-8.527098039215685,0.19652843137254897,0.4057807843137255,0.01619538911764706,0.32795196078431377,0.6894607843137255,122.13408823529413,4.0,6
97,mexican indie,230054.51071428572,0.614332142857143,0.6914157142857142,5.682142857142857,13.077309197651664,-7.298764285714286,0.05120892857142857,0.2290646335714286,0.056579036500000006,0.18745464285714286,0.6045042857142857,127.73374999999999,3.960714285714286,3
98,classic australian country,206737.11392405065,0.5961265822784809,0.5475443037974683,4.518987341772152,31.857430206346457,-10.767936708860761,0.04317594936708861,0.48378949367088614,0.009953469873417721,0.18219240506329115,0.7490126582278481,139.2859240506329,3.8987341772151898,3
99,assamese pop,274680.2083333333,0.5859583333333332,0.5332083333333334,5.791666666666667,24.085388127853886,-12.110624999999999,0.0411625,0.49430854166666666,0.1314065525,0.1729416666666667,0.5875,117.59570833333333,3.875,3
100,reggae tico,244863.0754716981,0.6900943396226414,0.7023207547169811,5.471698113207547,12.829981907469632,-6.87733962264151,0.1054867924528302,0.14891471698113207,0.0018383583018867925,0.1557867924528302,0.7817547169811322,111.79513207547173,4.0,6
101,estonian metal,222419.13333333333,0.5464,0.8297333333333334,6.2,10.20675799086758,-5.607733333333333,0.06771333333333333,0.11502704666666667,0.21534540933333338,0.18619333333333335,0.5024000000000001,123.54613333333333,3.8,4
102,thai pop rap,240101.26666666666,0.6634666666666666,0.4603333333333334,5.466666666666667,1.884931506849315,-9.662333333333333,0.07473333333333333,0.48286,0.022461158666666665,0.17487333333333333,0.3747333333333333,120.71426666666666,4.0,3
103,alt-idol,284160.0,0.495,0.979,9.0,9.457534246575342,-1.497,0.28,0.0561,0.0059,0.567,0.537,170.01,4.0,6
104,japanese concert band,449945.73333333334,0.4026666666666667,0.34093333333333337,6.266666666666667,29.236164383561643,-14.488466666666666,0.062286666666666664,0.7510666666666667,0.7576466666666667,0.2705266666666667,0.29750000000000004,119.15979999999999,4.0,0
105,turkce trap metal,173187.0,0.7925,0.69875,5.0,2.163013698630137,-7.0395,0.186175,0.127075,0.0079755,0.1696,0.5447500000000001,130.76625,4.0,6
106,traditional english folk,166187.0,0.519,0.528,7.0,8.797260273972602,-7.942,0.0298,0.448,0.135,0.239,0.537,122.027,4.0,3
107,progressive alternative,217188.33333333334,0.5336666666666666,0.42366666666666664,3.0,20.711415525114155,-7.936333333333334,0.027566666666666666,0.512,0.0003333333333333333,0.2333333333333333,0.28633333333333333,129.081,4.0,2
108,italian bass,221394.12313432837,0.38301492537313436,0.17774104477611943,5.104477611940299,65.12142711102025,-18.805223880597012,0.10907201492537313,0.9663694029850747,0.09171911496268657,0.273044776119403,0.2727481343283582,107.34815298507463,3.720149253731343,0
109,colombian pop,218888.65232358003,0.6866402753872635,0.6937797762478486,5.267641996557659,8.94910286940325,-5.995611876075732,0.08007358003442341,0.2881684793459552,0.001329753278829604,0.16660060240963856,0.6878640275387263,124.05015232358006,3.9475043029259895,3
110,romanian pop,212991.91029411764,0.7074705882352941,0.7460426470588236,5.492647058823529,9.446176470588235,-5.682588235294117,0.08834838235294117,0.17681442794117647,0.02063790642647059,0.19918073529411767,0.6360604411764705,124.64538088235295,3.9691176470588236,6
111,ukrainian pop,224899.01340996168,0.642463601532567,0.7114455938697317,5.584291187739463,11.137280218338322,-6.36855938697318,0.07321896551724136,0.2173843180076628,0.014604846685823753,0.17910057471264368,0.5743783524904216,121.01108237547894,3.971264367816092,3
112,british singer-songwriter,265605.4931506849,0.5049041095890412,0.37558767123287673,4.410958904109589,9.490936385813473,-11.85141095890411,0.04385342465753425,0.6217075342465752,0.11342979246575341,0.12153013698630136,0.30312739726027393,114.39453424657533,3.8904109589041096,2
113,instrumental grime,214371.29508196723,0.7181639344262295,0.7700327868852458,5.721311475409836,8.631214911295757,-5.54522950819672,0.1902573770491803,0.13287634426229508,0.0013586773770491807,0.18856721311475408,0.6139836065573769,124.84618032786884,3.9508196721311477,6
114,indian jazz,413819.0,0.5847142857142857,0.5796464285714286,6.0,40.21046966731899,-10.205964285714286,0.08710714285714287,0.4579107142857142,0.28360256607142853,0.17220714285714284,0.5465642857142857,112.14975,3.75,2
115,neo-classical,264791.3214285714,0.3622142857142857,0.1642610714285714,4.630952380952381,14.193639921722111,-20.543488095238093,0.046952380952380954,0.919172619047619,0.808380154642857,0.11855535714285713,0.16668154761904758,111.94795238095239,3.642857142857143,0
116,uk experimental electronic,325233.4404761905,0.519452380952381,0.5133166666666666,5.464285714285714,26.1837899543379,-15.382357142857142,0.07549404761904763,0.5106471904761904,0.8397406166666667,0.15252976190476192,0.33240714285714285,127.74064285714286,4.035714285714286,5
117,northern irish indie,192903.15789473685,0.5481052631578948,0.7622631578947369,2.6842105263157894,10.526892573900506,-5.167789473684211,0.07866842105263157,0.020551947368421055,0.016365843157894733,0.13791052631578946,0.6236315789473685,133.481,4.0,6
118,norwegian gospel,204019.22727272726,0.4860045454545455,0.34219166666666667,4.886363636363637,26.623225404732253,-12.709121212121211,0.04447575757575757,0.6504363636363637,0.026104435454545456,0.14520833333333333,0.40956742424242426,114.2522803030303,3.772727272727273,2
119,korean instrumental,237514.39215686274,0.40817647058823536,0.15071960784313723,4.294117647058823,15.224388933655652,-20.54627450980392,0.05055098039215686,0.9878235294117647,0.8798433237254901,0.10711960784313725,0.1635,113.01503921568627,3.8823529411764706,0
120,classic korean pop,260562.32432432432,0.519054054054054,0.3632837837837838,6.27027027027027,32.80496112550907,-12.959675675675676,0.037586486486486485,0.4453540540540541,0.03153287216216216,0.16923513513513513,0.31797297297297306,114.05318918918918,3.891891891891892,2
121,hardcore punk espanol,199780.76,0.43948,0.89312,4.6,19.238794520547945,-6.305360000000002,0.08108800000000001,0.05468435999999999,0.006179542,0.23270400000000005,0.43629200000000007,133.1608,4.0,4
122,cologne hip hop,219130.68421052632,0.6872105263157895,0.7022105263157895,4.342105263157895,10.414275414563807,-6.133500000000001,0.18916315789473684,0.22040157894736845,0.0009127307894736841,0.15181578947368418,0.6543684210526315,102.49192105263157,3.973684210526316,6
123,mento,168084.5090909091,0.6864,0.4379327272727273,5.090909090909091,71.91457036114569,-12.138690909090908,0.18119272727272728,0.8429090909090909,0.018803829454545454,0.16156727272727273,0.8606181818181817,112.09443636363635,4.036363636363636,1
124,belgian blues,237989.39393939395,0.6306666666666668,0.5098181818181818,5.575757575757576,33.90186799501868,-12.10930303030303,0.058912121212121214,0.33603151515151514,0.006588997575757575,0.26280000000000003,0.7045454545454546,113.11836363636363,3.8484848484848486,3
125,drift,425228.39130434784,0.20480869565217394,0.22785652173913046,5.695652173913044,17.095771292435977,-23.572217391304342,0.044178260869565215,0.735008695652174,0.8136304347826087,0.1947086956521739,0.09268260869565217,113.09191304347824,3.652173913043478,0
126,nepali indie,265750.28571428574,0.5375714285714286,0.6084285714285713,4.857142857142857,16.394520547945206,-8.169714285714287,0.04011428571428571,0.22385285714285713,8.002571428571428e-05,0.14405714285714286,0.42242857142857143,135.45014285714285,3.857142857142857,3
127,tucson indie,210883.25,0.62025,0.584,4.5,21.123287671232877,-10.3845,0.0432,0.24407500000000001,0.55282325,0.08705,0.5347500000000001,93.94325,4.0,7
128,musica hondurena,315545.0,0.7060833333333333,0.7600000000000001,6.083333333333333,27.15936073059361,-10.155916666666666,0.13138333333333332,0.13936666666666667,0.012698155833333334,0.12841666666666668,0.8188333333333334,120.56333333333332,3.9166666666666665,6
129,comptine africaine,129093.0,0.696,0.355,9.0,7.950684931506849,-11.123,0.0859,0.672,0.0,0.955,0.682,95.113,4.0,4
130,jazz blues,209752.56753376688,0.5314700850425212,0.30834220860430206,5.208854427213606,65.54424403982776,-12.167816908454224,0.06376600800400202,0.7991585067533766,0.05864258878439218,0.22073561780890444,0.5153193846923463,112.40309154577291,3.8204102051025512,1
131,latin pop,229232.3334251354,0.5919692463049666,0.5959168677132102,5.144129257321215,23.464207125601458,-8.298081428440284,0.05311782796291196,0.3801191998503625,0.009606600270816125,0.2053459652988158,0.5745583769393188,121.58264968328295,3.930781235655926,3
132,oktoberfest,209420.83673469388,0.660061224489796,0.9002448979591836,4.857142857142857,14.814816885658372,-4.380918367346938,0.0699938775510204,0.15275163265306124,6.485102040816326e-05,0.3113510204081633,0.7901836734693877,128.65318367346939,4.0,6
133,latin afrobeat,238631.515625,0.6751770833333334,0.6038317708333334,5.4375,15.943978310502281,-9.130197916666669,0.1049875,0.4043113020833333,0.031019394322916668,0.19462656250000002,0.6529796874999999,120.21384375000001,3.8802083333333335,3
134,rock brasiliense,233420.92335766423,0.49231532846715326,0.6865693430656934,5.456204379562044,25.883561643835613,-9.547912408759125,0.061174817518248166,0.14546382277372263,0.058196502883211675,0.2964259124087591,0.5440569343065693,126.05860583941602,3.9927007299270074,4
135,musica costarricense,250050.25837320575,0.5718181818181818,0.6136143540669856,5.430622009569378,15.309366192567348,-8.544904306220095,0.07029282296650718,0.36334401961722496,0.020280678612440185,0.23880574162679424,0.5813033492822965,127.59393779904305,3.84688995215311,3
136,greek trap,204323.08239700375,0.7269569288389512,0.645260299625468,5.337078651685394,3.2027551177466527,-7.610076779026218,0.1971116104868914,0.2589796779026217,0.005382115823970037,0.15916404494382022,0.4608795880149813,120.7881254681648,3.98689138576779,6
137,electronic trap,207318.02762430938,0.6537569060773482,0.7729060773480663,5.121546961325967,5.6573980171043665,-5.351022099447515,0.0876193370165746,0.0938662220994475,0.1799463671270718,0.21566187845303866,0.37610773480662985,125.13668508287292,4.005524861878453,7
138,acoustic opm,221558.88235294117,0.5619411764705882,0.3962941176470588,5.0588235294117645,5.83996776792909,-9.393117647058824,0.03724705882352941,0.5616117647058824,7.296470588235293e-06,0.1607941176470588,0.35346470588235296,125.84476470588237,4.0,2
139,swedish idol pop,199447.1780821918,0.6174178082191781,0.6233373287671233,5.260273972602739,5.017855132294988,-6.748006849315068,0.08143938356164382,0.2674383267123288,0.00253093301369863,0.168325,0.4877904109589041,121.92830136986301,3.9486301369863015,3
140,opera metal,321937.93129770993,0.4120229007633588,0.8061603053435115,5.183206106870229,19.543406880685982,-5.622496183206107,0.04920305343511451,0.032104937938931294,0.12157389603053437,0.21897938931297709,0.31442366412213735,122.66200763358778,3.9083969465648853,4
141,mandolin,218885.27906976745,0.570906976744186,0.4872325581395349,5.27906976744186,36.91761707550176,-12.35,0.041897674418604654,0.4213209302325582,0.11932776883720929,0.19655581395348837,0.7091046511627909,130.51316279069763,4.0,3
142,dub poetry,234049.14814814815,0.7807037037037037,0.40292592592592597,5.925925925925926,41.93282597666158,-15.437370370370369,0.2322296296296296,0.05326507407407407,0.08839251629629628,0.11085925925925927,0.6568518518518518,135.08433333333332,4.0,6
143,yorkshire folk,298000.0,0.48324999999999996,0.41125,6.25,46.487671232876714,-11.8545,0.040799999999999996,0.5660000000000001,0.003526725,0.11802499999999999,0.365,121.45825,4.0,2
144,virginia metal,257123.23076923078,0.39923076923076917,0.9338461538461539,3.3846153846153846,18.524341412012646,-4.562769230769231,0.12376923076923076,0.0011804076923076921,0.20140155384615385,0.3078153846153846,0.21866153846153846,118.49715384615382,3.6153846153846154,4
145,nueva ola peruana,196983.875,0.4949464285714286,0.5793303571428571,5.776785714285714,51.30415851272015,-11.020607142857141,0.0519875,0.2855068973214286,0.3350220374107143,0.1989455357142857,0.6667589285714286,122.06921428571425,3.892857142857143,3
146,elektropunk,246275.5,0.7624000000000001,0.7657999999999999,5.1,9.925753424657533,-6.4024,0.06497,0.046443,0.00970474,0.08610999999999999,0.6305,124.9155,4.0,6
147,deep funk house,431639.0,0.855,0.587,8.0,14.802739726027397,-10.941,0.363,0.0719,0.0,0.543,0.656,126.096,4.0,6
148,icelandic pop,218082.78332895084,0.5976635813831185,0.5239679384696292,5.021036024191428,23.591881679568022,-10.639561135945309,0.0958346831448856,0.371901247851696,0.04306507639495137,0.20471046542203514,0.5710778595845383,121.27313515645541,3.8740468051538257,3
149,cumbia villera,216620.2441860465,0.6578139534883722,0.7571621067031464,5.378932968536252,15.064945748927162,-5.541986320109438,0.07069514363885088,0.27063477968536254,0.004111984391244871,0.1986108755129959,0.8224876880984952,119.69417852257183,3.924076607387141,6
150,radio symphony,302445.0256410256,0.30236837606837613,0.1435848717948718,5.017094017094017,37.40597119775202,-22.014102564102565,0.07643162393162393,0.898948717948718,0.4243466575213676,0.16808974358974357,0.20032051282051286,104.48538461538462,3.6923076923076925,0
151,classic russian rock,228134.9482439926,0.5389416820702402,0.6195514787430683,5.6256931608133085,26.90244220494771,-10.209740757855819,0.06748775415896488,0.2539206627356747,0.10158969700092421,0.20727823475046211,0.5787419131238447,122.07971580406652,3.932532347504621,3
152,salsa puertorriquena,279539.0282186949,0.6375432098765434,0.6532275132275132,5.1228689006466785,34.79531621205895,-7.778614344503234,0.05141410934744268,0.5674340388007053,0.026940654244562018,0.1692970605526161,0.8190129335684891,114.33470194003525,3.9929453262786594,3
153,indonesian indie,259354.25520431765,0.5376060138781805,0.6164000771010024,5.038550501156515,16.86507113359597,-7.655781033153433,0.044962297609868924,0.3276188744024672,0.04249753526599846,0.1851239784117194,0.4837218195836547,120.90237548188128,3.925983037779491,3
154,hungarian classical performance,323636.87540983607,0.3147091803278689,0.11350793442622949,5.029508196721311,39.80602739726027,-24.166022950819674,0.04552819672131147,0.9536570491803279,0.7340377753442623,0.15882065573770493,0.2717731147540983,106.14727213114752,3.7049180327868854,0
155,rumba catalana,215612.39583333334,0.698375,0.7903749999999999,5.333333333333333,19.1037100456621,-8.075104166666668,0.08388541666666667,0.3338502083333333,0.037356492708333335,0.17945208333333332,0.839875,115.9491875,4.0,3
156,cha-cha-cha,208396.82170542635,0.6248565891472868,0.5052604651162791,5.5310077519379846,52.04330466178189,-9.209387596899223,0.062260852713178286,0.6657124031007751,0.06484243976744185,0.16978333333333334,0.8088682170542635,114.53689922480622,3.9651162790697674,1
157,jazz chileno,181506.8805970149,0.6370746268656717,0.5492089552238807,4.701492537313433,63.47577182580248,-9.117194029850747,0.08012388059701493,0.5625820895522388,0.06423879805970151,0.20294776119402985,0.8055223880597014,119.29056716417911,3.985074626865672,1
158,aussie drill,189389.59649122806,0.819298245614035,0.6551052631578947,6.2105263157894735,1.5837058399423216,-7.476666666666667,0.29231929824561403,0.2509663157894737,2.1195964912280708e-05,0.2070157894736842,0.6042,130.76417543859648,4.017543859649122,6
159,kwaito,313715.8353909465,0.7221769547325102,0.6824814814814816,5.271604938271605,18.88971193415638,-8.99537448559671,0.09110164609053498,0.16334779641975308,0.08217754119341564,0.18627201646090538,0.7237242798353909,115.8323497942387,3.9753086419753085,6
160,drone,402842.1744966443,0.3242953020134228,0.25440348993288586,5.087248322147651,34.675498758848946,-21.936926174496644,0.04919463087248323,0.720500807919463,0.7981670751006711,0.1601570469798658,0.20043825503355706,110.45567114093957,3.7651006711409396,0
161,post-doom metal,311282.85714285716,0.2894285714285714,0.7544285714285716,4.285714285714286,24.902544031311155,-10.53557142857143,0.08994285714285714,0.11701371285714286,0.6972857142857143,0.3904285714285714,0.15771428571428572,135.83342857142856,3.7142857142857144,5
162,irish rebel song,302122.6538461539,0.5732307692307693,0.5297692307692308,4.538461538461538,22.154056902002104,-13.551538461538463,0.052919230769230774,0.2797080769230769,0.00017670384615384616,0.37028076923076914,0.7123461538461539,116.64199999999998,3.9615384615384617,3
163,modern southern rock,268884.0333333333,0.5602333333333334,0.7064666666666667,5.366666666666666,11.683652968036531,-5.792933333333333,0.04102000000000001,0.11480953333333335,0.044268944333333345,0.1606,0.4835666666666667,110.06563333333332,3.8666666666666667,4
164,dundee indie,208340.0,0.5820000000000001,0.73,0.0,13.732876712328768,-4.305,0.0416,0.427485,5.85e-07,0.174,0.571,131.942,4.0,6
165,rumba congolaise,391928.5714285714,0.6106666666666667,0.6892857142857142,5.261904761904762,24.72074363992172,-8.642238095238095,0.08998809523809524,0.38803333333333334,0.01515721619047619,0.15444047619047618,0.8182142857142858,116.21345238095236,3.9047619047619047,3
166,german punk rock,218326.95454545456,0.4872272727272727,0.840909090909091,7.363636363636363,9.869987546699875,-5.174454545454545,0.06414999999999998,0.044119036363636364,0.04459730681818182,0.2140954545454545,0.5791363636363636,141.6004090909091,3.9545454545454546,6
167,indonesian indie pop,223643.45945945947,0.599081081081081,0.4987567567567568,4.864864864864865,13.527878563495003,-9.172621621621621,0.0358,0.4856205405405405,0.07308091027027026,0.15885675675675676,0.5207297297297298,116.13397297297296,3.864864864864865,3
168,binaural,348431.4,0.335,0.04483806,6.4,8.23123287671233,-35.0846,0.06870000000000001,0.765800688,0.7106,0.3352,0.08,92.792,3.0,0
169,colombian hardcore,171150.27272727274,0.3015454545454545,0.9670000000000001,4.363636363636363,22.62714819427148,-3.0453636363636365,0.13766363636363635,0.00573389,0.16630152727272726,0.31629999999999997,0.40599090909090907,134.56318181818185,4.0,4
170,beach house,197419.25,0.70275,0.62975,3.75,2.5082191780821916,-9.132249999999999,0.043300000000000005,0.2291875,0.44692525,0.1845,0.38549999999999995,114.513,4.0,7
171,pygmy music,240570.0,0.304,0.0934,6.0,49.827397260273976,-15.982,0.0472,0.989,0.011,0.131,0.556,91.056,3.0,1
172,indian electronic,243482.0,0.5934999999999999,0.54825,4.0,12.11095890410959,-11.37525,0.04135,0.16763,0.436855,0.11929999999999999,0.27427500000000005,126.70150000000001,4.0,7
173,new york death metal,269676.5,0.30174999999999996,0.904,4.75,22.691780821917806,-8.963999999999999,0.13,0.0012941324999999999,0.91,0.3353,0.47875,118.6875,4.0,5
174,new weird finland,229684.7142857143,0.6554285714285715,0.5902857142857142,4.857142857142857,10.064579256360078,-8.629571428571428,0.12834285714285715,0.3453,0.03406371428571429,0.18257142857142858,0.5034285714285714,127.26885714285716,4.0,3
175,mathcore,138146.66666666666,0.373,0.9086666666666666,7.333333333333333,15.151598173515984,-6.4926666666666675,0.17066666666666666,0.0025793333333333332,0.18152300000000002,0.17466666666666666,0.19233333333333333,115.11133333333333,4.333333333333333,4
176,lithuanian metal,183693.0,0.401,0.912,2.0,8.797260273972602,-3.863,0.0652,0.00202,0.00151,0.242,0.54,75.028,4.0,4
177,east coast hip hop,251279.7189781022,0.7285521376433786,0.6988140250260687,5.630344108446298,22.547970917194,-7.597003128258603,0.26431548488008344,0.13935099120959332,0.01809064956725756,0.21789645464025031,0.6200994786235663,110.39989572471318,3.9989572471324295,6
178,classic indo pop,267340.1165475536,0.5451268829026937,0.5534434854315559,4.989004947773502,31.32127241371518,-8.186341946124246,0.035779714128642115,0.3643783150632217,0.05763583492028586,0.21076432105552506,0.4761388675096207,116.61360967564593,3.8993952721275424,3
179,magyar mulatos,248165.60317460317,0.6775555555555555,0.8866746031746033,4.738095238095238,14.749010654490105,-5.917611111111111,0.08655238095238094,0.12865571428571426,0.02586038777777778,0.2218515873015873,0.8261904761904761,141.60539682539684,3.992063492063492,6
